customer_id,tenure_months,monthly_charges,total_charges,contract,payment_method,internet_service,support_calls,usage_gb,late_payments,senior_citizen,has_dependents,churn
C13033,8,40.36,361.58,One year,Credit card,DSL,4,8.9,1,0,0,1
C13034,8,81.77,665.22,Month-to-month,Credit card,DSL,0,53.7,1,0,1,1
C13035,69,51.68,3578.07,Month-to-month,Bank transfer,Fiber optic,2,2.6,0,1,1,0
C13036,58,65.41,3789.08,Two year,Credit card,Fiber optic,0,45.6,1,0,1,0
C13037,12,100.42,1173.53,Month-to-month,Bank transfer,No,0,24.2,1,0,1,1
C13038,21,85.19,1750.25,Two year,Credit card,DSL,4,16.1,1,0,0,0
C13039,15,84.9,1342.64,One year,Mailed check,No,1,41.7,0,0,0,0
C13040,29,112.72,3273.44,Month-to-month,Credit card,No,0,27.4,1,0,0,1
C13041,21,47.4,1040.41,Month-to-month,Bank transfer,No,4,40.9,0,0,0,1
C13042,24,40.35,1023.8,One year,Bank transfer,DSL,0,17.3,0,0,0,0
C13043,39,46.95,1814.62,Month-to-month,Credit card,DSL,0,49.2,0,0,0,0
C13044,14,58.64,837.9,Month-to-month,Mailed check,No,1,35.2,0,0,0,0
C13045,64,15.0,961.8,Month-to-month,Bank transfer,Fiber optic,1,67.9,0,1,1,0
C13046,53,59.81,3123.64,Month-to-month,Mailed check,Fiber optic,2,10.7,0,0,1,0
C13047,55,51.39,2819.03,Two year,Electronic check,No,1,27.3,0,0,0,0
C13048,13,84.59,1123.17,Month-to-month,Electronic check,DSL,2,24.5,0,0,0,0
C13049,51,73.81,3744.35,Month-to-month,Credit card,No,2,58.2,0,0,1,1
C13050,61,49.98,3035.79,One year,Mailed check,Fiber optic,3,79.7,0,0,1,0
C13051,13,79.75,1029.82,One year,Bank transfer,No,1,43.5,2,1,1,1
C13052,55,83.08,4653.86,Two year,Bank transfer,No,0,34.2,0,0,1,0
C13053,26,45.79,1117.18,Two year,Credit card,Fiber optic,2,68.0,3,0,0,0
C13054,57,52.67,3022.26,Month-to-month,Bank transfer,DSL,3,29.3,2,0,1,0
C13055,35,15.0,514.87,Month-to-month,Electronic check,No,1,113.8,1,0,0,0
C13056,58,37.73,2162.71,One year,Mailed check,No,0,20.7,0,0,0,0
C13057,11,46.44,499.72,Month-to-month,Bank transfer,Fiber optic,0,4.7,0,0,0,1
C13058,29,66.85,1965.35,One year,Electronic check,No,1,10.4,0,1,1,1
C13059,20,41.37,856.38,Month-to-month,Mailed check,Fiber optic,0,28.1,3,0,0,1
C13060,18,52.16,946.32,Two year,Electronic check,Fiber optic,0,151.5,1,0,0,1
C13061,23,34.37,834.22,One year,Electronic check,No,0,17.0,0,1,1,0
C13062,28,69.28,1990.59,One year,Credit card,Fiber optic,1,112.8,1,0,0,1
C13063,10,75.64,789.06,Month-to-month,Credit card,No,0,43.1,1,0,1,1
C13064,51,75.06,3806.21,Two year,Bank transfer,No,5,16.9,1,0,1,1
C13065,40,65.31,2632.18,One year,Electronic check,Fiber optic,0,30.2,1,0,0,1
C13066,60,26.47,1608.17,Two year,Credit card,DSL,0,73.1,1,0,0,0
C13067,51,49.5,2491.87,Two year,Bank transfer,No,3,33.2,2,1,0,1
C13068,11,54.82,540.24,Month-to-month,Credit card,Fiber optic,0,17.3,0,0,1,1
C13069,6,54.92,248.61,Month-to-month,Electronic check,Fiber optic,0,28.5,1,0,1,1
C13070,31,66.87,2075.76,Month-to-month,Electronic check,Fiber optic,1,84.9,1,0,0,0
C13071,35,100.64,3534.32,One year,Bank transfer,DSL,3,182.4,1,0,0,0
C13072,18,85.3,1488.13,One year,Credit card,DSL,0,70.4,0,0,0,0
C13073,57,40.31,2339.51,Month-to-month,Electronic check,Fiber optic,1,118.3,0,0,0,0
C13074,42,81.96,3448.41,Two year,Electronic check,No,2,69.1,1,0,0,0
C13075,54,81.01,4428.52,Month-to-month,Bank transfer,Fiber optic,0,68.7,0,0,1,0
C13076,8,44.85,373.62,One year,Credit card,DSL,1,58.1,0,0,0,0
C13077,59,86.22,5044.33,Month-to-month,Credit card,Fiber optic,1,51.0,1,0,1,1
C13078,15,60.99,933.18,Month-to-month,Credit card,No,0,21.3,0,0,0,0
C13079,33,29.75,1008.55,Month-to-month,Bank transfer,DSL,1,40.0,1,1,0,0
C13080,32,76.38,2422.26,One year,Credit card,Fiber optic,0,70.3,0,0,0,0
C13081,60,70.42,4167.52,One year,Mailed check,Fiber optic,2,51.2,1,0,0,0
C13082,20,59.31,1190.21,Month-to-month,Electronic check,Fiber optic,0,8.9,0,0,0,0
C13083,18,64.06,1113.05,Month-to-month,Bank transfer,Fiber optic,0,84.4,0,0,1,0
C13084,25,47.02,1220.34,One year,Bank transfer,No,0,60.5,3,0,0,1
C13085,26,80.25,2070.21,Month-to-month,Mailed check,DSL,2,81.1,0,0,1,1
C13086,14,63.91,963.72,One year,Electronic check,DSL,0,16.7,0,0,0,0
C13087,13,69.16,814.11,Month-to-month,Credit card,DSL,2,9.1,1,1,0,1
C13088,17,73.93,1262.2,Two year,Credit card,Fiber optic,1,33.2,1,0,0,1
C13089,34,36.14,1285.94,One year,Mailed check,No,0,53.0,0,0,1,0
C13090,25,42.64,1030.39,Month-to-month,Credit card,Fiber optic,2,106.2,0,0,0,0
C13091,29,15.0,428.63,One year,Mailed check,No,2,48.1,0,0,0,0
C13092,52,79.12,4098.12,Month-to-month,Electronic check,Fiber optic,3,137.8,0,1,0,1
C13093,18,34.69,597.07,Two year,Electronic check,DSL,0,27.2,0,1,1,0
C13094,66,68.31,4518.24,One year,Mailed check,DSL,1,58.0,0,0,1,0
C13095,55,74.27,4033.03,Month-to-month,Electronic check,Fiber optic,2,6.9,0,0,1,1
C13096,13,80.06,1036.34,One year,Bank transfer,Fiber optic,3,73.9,0,0,0,1
C13097,23,34.9,823.34,Month-to-month,Credit card,Fiber optic,1,101.8,1,1,1,1
C13098,14,63.37,878.58,Two year,Bank transfer,Fiber optic,0,50.7,0,0,0,1
C13099,20,106.76,2095.19,Two year,Credit card,Fiber optic,2,13.5,1,0,0,1
C13100,27,107.86,2953.43,One year,Credit card,Fiber optic,3,39.8,2,0,0,0
C13101,10,89.68,926.01,Month-to-month,Mailed check,Fiber optic,0,26.6,0,0,0,1
C13102,2,73.44,105.23,One year,Electronic check,Fiber optic,2,29.2,1,0,1,0
C13103,32,39.87,1224.08,Month-to-month,Electronic check,No,1,39.5,0,0,0,0
C13104,51,82.97,4193.39,Month-to-month,Bank transfer,Fiber optic,5,12.9,1,0,0,1
C13105,22,61.05,1364.91,Two year,Mailed check,No,1,47.4,1,0,0,0
C13106,62,79.01,4909.64,Month-to-month,Bank transfer,Fiber optic,1,28.2,1,0,0,0
C13107,27,49.18,1359.46,Month-to-month,Bank transfer,Fiber optic,1,54.7,0,1,1,0
C13108,65,60.68,3931.15,Month-to-month,Bank transfer,No,2,54.8,1,0,0,0
C13109,17,69.1,1137.71,Two year,Electronic check,No,2,16.6,1,0,1,0
C13110,39,71.16,2811.99,Two year,Electronic check,No,0,31.7,1,0,0,0
C13111,55,77.34,4231.56,Month-to-month,Mailed check,DSL,2,30.7,2,0,0,0
C13112,5,50.52,260.06,Month-to-month,Credit card,DSL,0,38.3,0,0,1,1
C13113,67,31.42,2043.14,Two year,Bank transfer,No,0,93.4,1,1,1,0
C13114,27,105.62,2828.95,Month-to-month,Bank transfer,No,1,23.2,0,0,1,0
C13115,36,127.23,4620.66,Two year,Bank transfer,Fiber optic,0,31.5,0,0,0,0
C13116,46,76.19,3476.09,Two year,Mailed check,DSL,1,55.3,0,0,0,1
C13117,47,31.9,1531.88,One year,Electronic check,Fiber optic,1,41.7,1,0,0,0
C13118,2,45.67,-1.9,Month-to-month,Electronic check,DSL,1,72.6,0,0,0,0
C13119,63,77.73,4874.61,One year,Electronic check,DSL,1,54.0,0,0,0,0
C13120,45,98.53,4427.0,Two year,Electronic check,Fiber optic,1,31.3,0,0,1,1
C13121,72,34.68,2566.66,Month-to-month,Electronic check,DSL,1,44.4,2,1,1,0
C13122,34,61.89,2057.5,Two year,Credit card,Fiber optic,2,85.6,1,0,0,1
C13123,45,69.9,3172.34,Month-to-month,Electronic check,Fiber optic,1,14.2,1,0,0,0
C13124,32,86.61,2813.8,Two year,Electronic check,Fiber optic,2,15.6,0,0,0,0
C13125,65,56.41,3637.79,One year,Electronic check,Fiber optic,1,17.6,0,0,0,0
C13126,60,25.9,1539.06,Month-to-month,Electronic check,No,2,32.3,0,0,0,0
C13127,66,80.53,5320.65,Month-to-month,Electronic check,Fiber optic,0,35.3,0,0,0,0
C13128,37,93.12,3386.18,Month-to-month,Electronic check,No,0,94.5,0,1,0,0
C13129,57,62.94,3569.38,Month-to-month,Electronic check,Fiber optic,0,26.4,0,0,0,0
C13130,26,75.13,2004.42,Two year,Credit card,Fiber optic,1,10.0,1,1,0,0
C13131,34,53.14,1827.67,Month-to-month,Electronic check,No,0,85.4,0,0,0,0
C13132,55,43.86,2406.03,Two year,Electronic check,DSL,0,25.5,0,1,1,0
C13133,6,90.66,548.48,Month-to-month,Mailed check,DSL,0,64.9,1,0,1,1
C13134,52,74.69,3907.12,One year,Electronic check,No,1,76.1,0,0,0,0
C13135,2,77.26,185.42,Two year,Bank transfer,Fiber optic,0,46.8,0,0,0,0
C13136,42,102.55,4284.84,One year,Mailed check,DSL,0,38.3,0,0,0,1
C13137,35,38.63,1413.44,Two year,Credit card,No,3,20.8,0,1,0,0
C13138,34,51.2,1793.45,Two year,Credit card,DSL,1,20.3,2,1,0,0
C13139,36,68.95,2509.29,One year,Bank transfer,Fiber optic,0,78.2,0,0,1,0
C13140,36,50.89,1798.32,One year,Electronic check,No,1,52.3,1,0,1,0
C13141,30,84.58,2496.59,Month-to-month,Mailed check,No,0,78.5,1,0,0,0
C13142,33,60.32,1977.5,Month-to-month,Electronic check,Fiber optic,2,27.0,1,0,0,1
C13143,41,40.19,1650.22,Month-to-month,Credit card,DSL,1,89.2,0,0,0,0
C13144,55,66.64,3594.46,Two year,Electronic check,No,2,111.8,0,0,0,0
C13145,40,69.26,2790.19,One year,Bank transfer,No,0,13.1,0,0,1,1
C13146,47,88.37,4204.89,One year,Electronic check,DSL,0,13.9,0,0,1,0
C13147,61,74.83,4587.69,Two year,Mailed check,Fiber optic,1,67.9,0,1,1,0
C13148,72,76.53,5483.12,Month-to-month,Electronic check,Fiber optic,2,44.9,0,0,0,0
C13149,8,73.01,552.3,Two year,Mailed check,DSL,1,33.8,1,0,0,1
C13150,52,60.29,3147.07,Month-to-month,Bank transfer,No,0,75.1,1,0,0,0
C13151,17,47.09,794.4,Month-to-month,Bank transfer,No,4,24.0,1,0,0,1
C13152,15,72.22,1101.02,One year,Electronic check,Fiber optic,3,25.3,1,0,0,1
C13153,58,56.67,3310.93,Month-to-month,Electronic check,No,2,14.8,0,0,1,1
C13154,5,107.25,579.93,One year,Credit card,No,1,82.0,0,0,1,1
C13155,62,98.55,6064.82,One year,Mailed check,Fiber optic,0,12.1,1,0,0,0
C13156,56,80.82,4534.78,Two year,Bank transfer,No,0,75.5,1,0,1,0
C13157,72,74.46,5346.58,Month-to-month,Mailed check,Fiber optic,1,60.2,0,1,0,0
C13158,49,62.8,3073.25,Month-to-month,Bank transfer,No,2,77.2,0,0,0,1
C13159,63,33.47,2143.19,Month-to-month,Bank transfer,DSL,1,15.9,0,0,0,0
C13160,9,59.6,575.33,Month-to-month,Electronic check,Fiber optic,2,37.3,0,0,0,1
C13161,65,67.54,4446.04,Month-to-month,Mailed check,Fiber optic,1,20.9,0,0,1,1
C13162,12,70.74,865.9,Month-to-month,Mailed check,DSL,0,105.0,0,0,0,1
C13163,23,76.74,1760.62,Two year,Electronic check,Fiber optic,1,42.6,0,0,1,0
C13164,10,88.03,870.18,Two year,Bank transfer,Fiber optic,1,26.2,1,0,0,0
C13165,29,47.7,1313.91,Two year,Electronic check,Fiber optic,2,19.8,0,1,1,0
C13166,54,47.92,2641.27,Month-to-month,Electronic check,Fiber optic,0,46.4,0,0,0,0
C13167,20,101.27,2012.52,One year,Credit card,DSL,3,26.4,1,0,0,1
C13168,60,84.27,5076.44,Month-to-month,Credit card,DSL,1,28.9,1,0,0,0
C13169,44,55.23,2457.28,Month-to-month,Electronic check,DSL,1,35.8,0,0,0,0
C13170,46,62.32,2816.91,Month-to-month,Bank transfer,No,2,147.3,0,0,1,0
C13171,68,62.43,4208.31,Two year,Electronic check,No,1,41.2,0,0,1,0
C13172,32,65.79,2167.16,One year,Bank transfer,Fiber optic,0,25.5,0,0,1,0
C13173,25,76.82,1932.12,Month-to-month,Mailed check,Fiber optic,3,41.1,0,1,0,0
C13174,72,128.37,9219.42,One year,Credit card,Fiber optic,0,21.9,3,0,0,0
C13175,41,69.74,2854.29,Two year,Mailed check,DSL,1,104.3,0,0,0,1
C13176,45,81.56,3713.65,Month-to-month,Mailed check,DSL,3,66.3,1,0,0,1
C13177,22,22.84,539.85,Two year,Credit card,Fiber optic,2,12.7,0,0,0,0
C13178,16,52.88,787.44,Month-to-month,Electronic check,DSL,1,65.9,1,0,0,1
C13179,13,95.72,1309.73,Month-to-month,Electronic check,No,1,47.3,0,0,1,1
C13180,17,75.06,1314.67,Two year,Mailed check,DSL,1,57.7,0,0,0,0
C13181,15,15.0,218.9,Month-to-month,Bank transfer,Fiber optic,4,83.5,1,0,0,1
C13182,54,81.85,4372.23,One year,Electronic check,Fiber optic,0,17.2,0,1,0,0
C13183,5,112.95,606.91,Month-to-month,Bank transfer,Fiber optic,3,37.1,0,0,0,1
C13184,46,15.1,713.66,One year,Mailed check,No,0,55.6,1,0,0,0
C13185,69,102.98,7047.31,One year,Bank transfer,Fiber optic,0,77.4,1,0,0,0
C13186,56,15.0,830.72,Two year,Credit card,DSL,1,62.7,1,1,0,0
C13187,30,88.45,2778.55,Two year,Mailed check,Fiber optic,1,36.2,0,0,1,0
C13188,5,64.78,324.56,One year,Bank transfer,DSL,0,81.5,1,0,1,0
C13189,61,15.0,885.32,Month-to-month,Mailed check,DSL,1,33.8,0,0,1,0
C13190,1,76.15,35.81,Month-to-month,Electronic check,Fiber optic,0,29.3,1,0,0,1
C13191,50,93.77,4759.38,One year,Credit card,DSL,0,5.7,1,0,1,0
C13192,49,74.1,3664.81,Month-to-month,Credit card,DSL,0,14.7,0,0,1,0
C13193,14,79.62,1170.98,Month-to-month,Credit card,Fiber optic,1,34.1,2,0,0,1
C13194,54,54.71,2964.27,Two year,Credit card,Fiber optic,2,15.5,0,0,0,0
C13195,13,18.47,290.27,Month-to-month,Mailed check,No,2,8.4,0,0,0,0
C13196,17,82.3,1365.17,Month-to-month,Bank transfer,DSL,1,18.0,1,0,1,1
C13197,59,108.74,6422.16,Two year,Electronic check,Fiber optic,1,111.5,0,0,0,0
C13198,71,93.24,6631.52,One year,Credit card,Fiber optic,2,12.3,0,0,1,1
C13199,20,15.3,361.3,One year,Bank transfer,No,1,13.6,1,1,0,1
C13200,67,27.13,1830.46,Month-to-month,Electronic check,Fiber optic,1,74.7,0,0,0,1
C13201,66,43.85,2869.08,Month-to-month,Credit card,Fiber optic,2,54.8,1,0,0,0
C13202,56,25.18,1412.64,One year,Bank transfer,Fiber optic,1,37.4,0,0,0,0
C13203,11,66.1,660.04,Month-to-month,Credit card,Fiber optic,0,70.4,0,0,1,1
C13204,22,74.84,1553.64,One year,Bank transfer,DSL,1,42.3,0,0,0,0
C13205,49,29.24,1466.01,Month-to-month,Credit card,Fiber optic,0,0.2,0,0,0,0
C13206,72,84.43,6063.97,Month-to-month,Bank transfer,DSL,2,23.8,0,1,0,1
C13207,59,80.03,4711.31,Month-to-month,Mailed check,Fiber optic,0,165.4,0,0,1,0
C13208,31,51.3,1623.54,Month-to-month,Bank transfer,Fiber optic,1,42.4,0,1,1,0
C13209,17,60.69,1087.61,Month-to-month,Electronic check,DSL,1,87.8,1,0,1,1
C13210,70,16.25,1158.88,One year,Electronic check,DSL,3,92.3,1,0,0,0
C13211,20,56.69,1210.92,One year,Credit card,Fiber optic,1,61.8,0,0,0,0
C13212,25,65.18,1649.61,Month-to-month,Credit card,No,4,38.8,2,0,0,1
C13213,70,69.22,4857.49,One year,Credit card,No,1,19.3,1,0,0,0
C13214,41,74.47,3062.89,Month-to-month,Electronic check,Fiber optic,4,12.4,0,0,1,1
C13215,20,71.11,1370.78,Month-to-month,Electronic check,Fiber optic,2,90.3,1,0,0,1
C13216,1,58.39,96.63,Two year,Credit card,No,0,52.4,0,1,0,0
C13217,31,72.15,2138.83,One year,Electronic check,Fiber optic,1,52.9,0,0,1,0
C13218,71,90.05,6370.1,One year,Mailed check,Fiber optic,3,61.5,0,0,1,1
C13219,32,62.61,2004.44,Month-to-month,Mailed check,DSL,1,29.8,0,0,0,1
C13220,51,72.94,3688.35,Month-to-month,Credit card,DSL,1,78.9,0,0,0,1
C13221,19,60.35,1128.58,One year,Mailed check,DSL,2,44.6,0,0,1,0
C13222,56,48.83,2808.06,One year,Electronic check,No,5,32.5,0,0,0,0
C13223,56,78.07,4416.08,One year,Mailed check,No,1,53.5,1,0,0,0
C13224,44,51.12,2221.85,Two year,Electronic check,DSL,0,80.8,3,0,0,0
C13225,56,74.65,4161.62,Month-to-month,Bank transfer,Fiber optic,1,31.4,0,0,0,0
C13226,42,65.71,2708.74,Two year,Bank transfer,No,1,164.5,0,0,0,0
C13227,28,57.4,1635.4,One year,Bank transfer,No,0,11.9,0,1,0,0
C13228,54,56.8,3057.21,Month-to-month,Mailed check,Fiber optic,0,58.7,0,0,0,0
C13229,61,52.3,3111.64,Month-to-month,Electronic check,DSL,1,21.6,1,1,1,0
C13230,61,23.85,1458.88,One year,Electronic check,No,1,45.3,0,0,0,0
C13231,16,74.57,1210.68,Month-to-month,Credit card,DSL,2,68.0,1,0,0,1
C13232,49,70.79,3507.24,One year,Mailed check,DSL,0,332.6,2,0,1,0
C13233,1,86.24,83.31,One year,Mailed check,DSL,1,7.6,1,0,1,0
C13234,42,51.71,2156.91,Month-to-month,Mailed check,Fiber optic,1,16.4,1,0,0,1
C13235,42,112.38,4799.41,Month-to-month,Credit card,DSL,0,60.5,0,0,0,0
C13236,27,55.51,1499.03,One year,Credit card,Fiber optic,0,82.1,1,0,0,0
C13237,72,43.12,3133.42,Month-to-month,Electronic check,No,0,28.6,0,1,1,1
C13238,64,40.16,2548.66,Two year,Bank transfer,Fiber optic,0,15.4,0,0,1,0
C13239,3,21.65,92.55,Month-to-month,Mailed check,No,0,62.0,0,0,0,0
C13240,16,103.32,1594.89,Two year,Credit card,No,3,24.6,0,0,1,1
C13241,15,99.28,1470.72,Month-to-month,Credit card,No,0,100.4,1,0,0,0
C13242,65,80.02,5152.97,Month-to-month,Bank transfer,Fiber optic,1,57.0,1,0,0,1
C13243,38,42.6,1594.6,One year,Credit card,No,2,60.9,2,0,0,0
C13244,53,110.28,5894.86,Month-to-month,Mailed check,Fiber optic,3,91.9,0,0,0,1
C13245,59,56.21,3291.9,Month-to-month,Mailed check,DSL,0,140.3,2,0,1,0
C13246,56,58.27,3291.85,Month-to-month,Bank transfer,No,1,18.4,3,0,1,1
C13247,7,100.93,767.2,One year,Bank transfer,Fiber optic,1,33.4,1,0,0,1
C13248,11,81.47,895.07,One year,Electronic check,No,0,100.3,0,0,0,0
C13249,29,120.03,3520.62,Month-to-month,Mailed check,Fiber optic,2,43.6,0,0,1,1
C13250,25,71.22,1801.74,Month-to-month,Electronic check,Fiber optic,0,27.1,1,0,0,1
C13251,54,55.07,2978.44,Month-to-month,Electronic check,No,1,40.0,0,0,1,0
C13252,12,49.7,626.41,Two year,Credit card,Fiber optic,0,132.6,0,1,0,0
C13253,27,18.83,582.01,Month-to-month,Electronic check,Fiber optic,1,41.5,2,0,0,0
C13254,18,58.04,1019.23,One year,Credit card,No,0,66.1,0,0,0,0
C13255,14,93.61,1272.17,Month-to-month,Mailed check,Fiber optic,1,32.7,1,0,0,0
C13256,13,79.97,998.89,One year,Bank transfer,DSL,2,10.0,0,0,1,1
C13257,15,65.51,1022.43,Two year,Credit card,Fiber optic,0,80.3,2,0,1,1
C13258,41,40.13,1690.5,Month-to-month,Credit card,DSL,3,32.7,2,0,0,0
C13259,30,70.67,2098.62,One year,Credit card,Fiber optic,1,86.9,1,0,0,0
C13260,32,90.32,2804.8,Month-to-month,Electronic check,DSL,2,64.0,0,1,1,0
C13261,35,75.77,2624.96,One year,Mailed check,DSL,3,53.3,0,0,0,0
C13262,54,69.17,3757.09,Month-to-month,Bank transfer,No,0,105.5,0,0,0,1
C13263,63,45.08,2837.37,Month-to-month,Credit card,DSL,2,32.8,0,0,0,1
C13264,38,86.68,3301.05,Month-to-month,Credit card,No,3,79.1,0,0,0,0
C13265,47,15.0,684.07,Month-to-month,Bank transfer,Fiber optic,1,41.8,0,0,0,0
C13266,54,74.57,4067.34,Two year,Electronic check,DSL,1,30.8,0,0,0,1
C13267,50,129.26,6476.73,One year,Electronic check,No,2,59.6,3,0,1,1
C13268,10,27.29,296.36,Month-to-month,Credit card,DSL,1,27.8,0,0,0,0
C13269,71,58.97,4193.23,Month-to-month,Bank transfer,Fiber optic,1,34.0,0,0,0,0
C13270,12,64.8,798.57,One year,Bank transfer,No,0,47.8,2,0,0,0
C13271,30,53.44,1621.54,Month-to-month,Bank transfer,No,1,101.6,2,0,0,1
C13272,47,90.91,4235.65,Month-to-month,Credit card,Fiber optic,3,109.0,2,0,0,0
C13273,30,76.81,2319.22,One year,Credit card,No,0,16.0,0,0,0,0
C13274,18,68.81,1270.24,Month-to-month,Electronic check,No,0,29.6,2,0,0,1
C13275,67,84.93,5736.52,Month-to-month,Credit card,Fiber optic,0,69.8,1,0,0,0
C13276,6,65.42,409.16,Month-to-month,Electronic check,Fiber optic,2,26.3,2,1,0,1
C13277,18,144.5,2562.39,Month-to-month,Mailed check,Fiber optic,1,29.1,1,0,0,1
C13278,72,68.78,4919.71,One year,Credit card,Fiber optic,1,40.5,1,0,1,0
C13279,53,69.88,3686.23,One year,Electronic check,Fiber optic,0,67.4,0,0,0,0
C13280,7,22.24,163.26,Two year,Electronic check,DSL,0,52.3,1,0,1,0
C13281,55,51.41,2822.66,Month-to-month,Bank transfer,Fiber optic,1,110.0,0,0,1,0
C13282,70,93.68,6512.65,One year,Credit card,DSL,1,47.4,1,1,0,0
C13283,8,31.61,207.69,Two year,Electronic check,DSL,0,53.0,0,0,0,0
C13284,30,15.0,366.06,One year,Bank transfer,Fiber optic,2,41.7,1,1,0,1
C13285,34,65.81,2112.76,Two year,Mailed check,DSL,1,57.6,0,0,0,0
C13286,10,99.27,987.43,Two year,Mailed check,Fiber optic,1,31.0,1,0,0,1
C13287,15,66.06,1083.71,Two year,Bank transfer,Fiber optic,1,59.8,0,0,0,0
C13288,13,56.6,807.67,Two year,Bank transfer,DSL,2,25.7,0,0,0,0
C13289,14,18.54,220.43,One year,Credit card,DSL,1,95.9,0,1,0,0
C13290,30,76.31,2295.3,Month-to-month,Bank transfer,DSL,1,43.8,1,0,0,1
C13291,34,81.53,2713.44,Two year,Credit card,Fiber optic,3,123.9,1,0,1,1
C13292,18,20.46,315.8,Two year,Credit card,DSL,1,94.7,0,0,0,0
C13293,21,93.36,1912.66,Month-to-month,Electronic check,Fiber optic,0,54.1,1,0,0,1
C13294,14,84.14,1168.94,Month-to-month,Credit card,Fiber optic,3,71.9,0,0,1,1
C13295,58,93.31,5404.68,Month-to-month,Bank transfer,Fiber optic,0,60.8,0,0,1,0
C13296,16,79.59,1283.55,Two year,Electronic check,DSL,0,16.3,1,1,1,0
C13297,66,81.34,5394.97,Month-to-month,Bank transfer,Fiber optic,1,52.4,0,0,1,0
C13298,39,78.02,3029.3,Month-to-month,Bank transfer,Fiber optic,0,50.4,1,0,0,0
C13299,58,86.71,5030.63,Month-to-month,Electronic check,Fiber optic,0,41.5,3,0,0,0
C13300,46,19.53,854.63,Month-to-month,Mailed check,No,1,64.3,1,0,1,0
C13301,20,27.47,495.62,Two year,Bank transfer,DSL,2,53.3,0,0,0,0
C13302,44,46.6,1990.44,Month-to-month,Mailed check,DSL,3,56.1,0,0,0,1
C13303,20,61.75,1260.97,Month-to-month,Credit card,No,0,119.6,0,0,1,1
C13304,9,74.7,658.78,Month-to-month,Electronic check,No,0,47.7,0,0,0,1
C13305,19,73.12,1314.44,One year,Credit card,Fiber optic,3,80.0,1,0,0,0
C13306,20,92.93,1856.08,One year,Credit card,Fiber optic,2,43.5,0,1,0,1
C13307,10,93.71,887.15,Month-to-month,Mailed check,DSL,0,121.2,0,0,0,1
C13308,2,43.19,152.8,Month-to-month,Mailed check,No,1,69.9,0,0,0,1
C13309,68,70.96,4802.13,Two year,Electronic check,Fiber optic,1,54.2,1,1,0,0
C13310,37,43.8,1647.86,One year,Electronic check,Fiber optic,1,28.1,1,0,0,1
C13311,29,60.29,1791.97,One year,Mailed check,Fiber optic,3,123.0,0,0,1,0
C13312,67,73.04,4855.48,Month-to-month,Electronic check,Fiber optic,2,90.4,3,0,0,1
C13313,17,15.0,258.04,Two year,Credit card,Fiber optic,1,26.4,0,1,0,1
C13314,30,125.28,3780.54,One year,Bank transfer,DSL,1,12.2,1,0,1,0
C13315,61,79.16,4833.38,Month-to-month,Electronic check,Fiber optic,2,37.4,0,0,0,0
C13316,46,50.11,2319.5,Two year,Mailed check,DSL,0,21.5,0,0,1,0
C13317,29,113.18,3229.03,Two year,Credit card,No,0,40.6,0,0,1,0
C13318,19,56.31,1092.05,One year,Electronic check,DSL,0,76.7,0,0,0,1
C13319,3,68.31,185.48,One year,Bank transfer,No,0,90.0,0,0,0,1
C13320,7,52.82,383.72,Month-to-month,Electronic check,Fiber optic,1,11.1,1,0,0,1
C13321,12,106.3,1312.4,Month-to-month,Credit card,Fiber optic,3,15.4,0,0,1,1
C13322,57,62.38,3582.41,Month-to-month,Mailed check,Fiber optic,1,20.9,2,0,1,1
C13323,47,68.74,3244.73,One year,Mailed check,Fiber optic,0,51.8,0,0,0,1
C13324,32,95.09,3068.57,Month-to-month,Bank transfer,Fiber optic,0,94.1,1,0,1,1
C13325,57,79.63,4566.45,Month-to-month,Mailed check,Fiber optic,0,43.7,1,0,0,0
C13326,12,63.64,823.5,Two year,Bank transfer,DSL,3,10.7,1,1,0,1
C13327,16,92.76,1482.8,Month-to-month,Electronic check,Fiber optic,4,56.4,1,0,0,1
C13328,29,128.46,3731.9,Two year,Electronic check,No,1,32.5,0,0,0,1
C13329,67,72.94,4924.26,Month-to-month,Electronic check,DSL,0,33.0,1,0,0,0
C13330,45,67.92,3036.78,Month-to-month,Bank transfer,No,3,51.5,1,0,0,0
C13331,62,69.27,4241.33,Month-to-month,Credit card,No,0,66.1,1,0,0,0
C13332,18,97.76,1779.41,Month-to-month,Electronic check,Fiber optic,0,87.4,0,1,0,1
C13333,62,50.02,3093.0,Month-to-month,Credit card,DSL,4,95.9,1,0,1,0
C13334,6,58.04,299.94,Month-to-month,Credit card,Fiber optic,1,79.8,1,0,1,1
C13335,17,26.56,471.54,One year,Electronic check,No,0,73.9,0,0,0,0
C13336,38,35.4,1402.45,Month-to-month,Electronic check,Fiber optic,1,14.6,0,0,0,0
C13337,4,52.05,143.01,Month-to-month,Mailed check,DSL,2,70.0,0,1,1,1
C13338,62,63.6,3984.09,Month-to-month,Electronic check,Fiber optic,2,41.2,0,0,0,0
C13339,63,109.23,6780.01,Month-to-month,Bank transfer,Fiber optic,2,95.0,0,0,0,0
C13340,39,78.4,3041.59,Month-to-month,Mailed check,DSL,0,30.9,1,0,0,1
C13341,23,42.2,1044.22,Month-to-month,Mailed check,DSL,0,38.8,0,0,1,1
C13342,8,46.8,361.27,One year,Bank transfer,Fiber optic,0,27.8,0,0,0,0
